variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b027.growth.study.effort-estimation.0001	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	估算任务先拆出调研、实现和验证，只有编码时间的数字往往会在最后一段突然失去耐心。	approved
authored.b027.growth.study.effort-estimation.0002	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	遇到陌生技术时给探索留单独预算，没走过的路用熟悉任务的速度衡量很容易偏乐观。	approved
authored.b027.growth.study.effort-estimation.0003	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	把估算写成区间而不是精确钟点，未知条件越多，给结论留弹性越诚实。	approved
authored.b027.growth.study.effort-estimation.0004	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	复用过往项目时看复杂度和约束是否真的相似，名字相近的功能不一定有同样的工作量。	approved
authored.b027.growth.study.effort-estimation.0005	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	最容易漏掉的是集成和收尾，代码写完只是中点，配置、测试和说明都还在后面等着。	approved
authored.b027.growth.study.effort-estimation.0006	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	任务拆到每块都能说明产物时，估算才开始有依据，模糊的做完无法提供可靠边界。	approved
authored.b027.growth.study.effort-estimation.0007	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	估算偏差出现后记录偏在哪一段，下一次修正方法比单纯记住上次很慢更有效。	approved
authored.b027.growth.study.effort-estimation.0008	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	高风险部分先做小验证，早一点发现走不通，比按原计划走到尾声再返工轻松很多。	approved
authored.b027.growth.study.effort-estimation.0009	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	把依赖他人的输入显式列出来，等待时间不算开发时间，却会实实在在改变交付节奏。	approved
authored.b027.growth.study.effort-estimation.0010	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	估算前先明确完成标准，做到能演示和做到可上线，需要的检查项并不是一回事。	approved
authored.b027.growth.study.effort-estimation.0011	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	大任务用阶段性结果分割，第一阶段能否跑通，往往比总时长的猜测更值得先验证。	approved
authored.b027.growth.study.effort-estimation.0012	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	计划里加一点不可预见空间不是偷懒，环境问题和知识缺口本来就会占一部分现实时间。	approved
authored.b027.growth.study.effort-estimation.0013	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	当需求还不稳定时先给探索级估算，精细排期应该等边界清楚之后再做。	approved
authored.b027.growth.study.effort-estimation.0014	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	将任务按熟悉度分档，熟练路径可以估得紧一点，陌生路径要承认它有更多岔路。	approved
authored.b027.growth.study.effort-estimation.0015	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	估算讨论里先对齐范围，再讨论数字，范围不同的人给出的时间永远不会真正可比。	approved
authored.b027.growth.study.effort-estimation.0016	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	每周回顾一次实际投入和预期差异，数据积累几次后，直觉会慢慢变得更有校准感。	approved
authored.b027.growth.study.effort-estimation.0017	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	短任务也可能有高不确定性，代码行数不多不代表前置研究和边界判断就很少。	approved
authored.b027.growth.study.effort-estimation.0018	b027	Study	growth	growth.study.effort_estimation	work_sizing	growth.study.effort_estimation	self_talk	any	none	calm	1	168	192	1	1	neutral	安排学习项目时把休息和切换成本算进来，连续四小时能写什么和连续四小时能学什么不完全相同。	approved
