variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b036.daily_care.desktop_pause_cues.0001	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	编辑器旁留一段安静的空白，下一次停顿会更容易被接住。	approved
authored.b036.daily_care.desktop_pause_cues.0002	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	窗口切换得久了，给桌面留十几秒静止也算一次小暂停。	approved
authored.b036.daily_care.desktop_pause_cues.0003	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	一段编译等待的时间，刚好够把视线从屏幕边缘挪开。	approved
authored.b036.daily_care.desktop_pause_cues.0004	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	桌面图标不必排得像阅兵，留一点呼吸位更容易找东西。	approved
authored.b036.daily_care.desktop_pause_cues.0005	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	代码跑完一轮后，先把手离开鼠标片刻，节奏会松一点。	approved
authored.b036.daily_care.desktop_pause_cues.0006	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	任务之间留一道窄缝，下一件事就不必从奔跑开始。	approved
authored.b036.daily_care.desktop_pause_cues.0007	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	编辑器主题调到舒服的对比度，长时间阅读会少一点费劲。	approved
authored.b036.daily_care.desktop_pause_cues.0008	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	一个空白便签放在桌边，突然冒出的杂念有地方暂存。	approved
authored.b036.daily_care.desktop_pause_cues.0009	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	刷新页面之前停一下，等待本身也可以不那么急。	approved
authored.b036.daily_care.desktop_pause_cues.0010	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	编译日志滚动时，视线望向房间远处，桌面会显得开阔一些。	approved
authored.b036.daily_care.desktop_pause_cues.0011	b036	DailyCare	daily_care	daily_care.b036.desktop_pause_cues	desktop_pause_cues	daily_care.b036.desktop_pause_cues	ambient	any	none	gentle	0	120	144	1	1.0	neutral	多开窗口并非效率证明，收起无关面板也算给注意力腾位。	approved
