variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b061.character_life.origami_folded_moons.0001	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一张方纸对折后，桌面会突然多出一个可以慢慢完成的小目标。	approved
authored.b061.character_life.origami_folded_moons.0002	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	折痕压得整齐，纸张也像有了自己的方向。	approved
authored.b061.character_life.origami_folded_moons.0003	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	纸鹤的翅膀还没展开时，看起来最像一个小秘密。	approved
authored.b061.character_life.origami_folded_moons.0004	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把颜色不同的纸摞在一起，选哪一张都会有点开心。	approved
authored.b061.character_life.origami_folded_moons.0005	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	角对准角的过程很简单，却能让注意力安静下来。	approved
authored.b061.character_life.origami_folded_moons.0006	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一颗纸星星落在掌心，轻得像没有负担的愿望。	approved
authored.b061.character_life.origami_folded_moons.0007	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	折错一步也不用拆得很急，换个角度常常还能继续。	approved
authored.b061.character_life.origami_folded_moons.0008	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	给纸鹤画上一点点表情，桌边就多了一个小摆件。	approved
authored.b061.character_life.origami_folded_moons.0009	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把折好的小船放在书架上，日子会显得有点顽皮。	approved
authored.b061.character_life.origami_folded_moons.0010	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	纸边被压出清楚的线条，看着就有一种小秩序。	approved
authored.b061.character_life.origami_folded_moons.0011	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	折一只小盒子装耳钉，普通纸张也能派上用场。	approved
authored.b061.character_life.origami_folded_moons.0012	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	颜色明亮的纸在灯下，会比屏幕更容易让眼睛休息。	approved
authored.b061.character_life.origami_folded_moons.0013	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把一张纸反复折开又合上，手指会记住那个节奏。	approved
authored.b061.character_life.origami_folded_moons.0014	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	小小的纸花摆在杯边，不浇水也能给桌面添颜色。	approved
authored.b061.character_life.origami_folded_moons.0015	b061	ProactiveChat	character_life	character_life.b061.origami_folded_moons	origami_folded_moons	character_life.b061.origami_folded_moons	self_talk	any	none	playful	0	120	144	1	1.0	neutral	做不完的折纸留在盒子里，下次打开不会觉得陌生。	approved
