variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b030.career.role_positioning.0001	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	职业方向先看愿意长期解决哪类问题，岗位名称只是贴在门上的标签。	approved
authored.b030.career.role_positioning.0002	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把会做的事按场景整理，技术栈才会从清单变成可说明的能力。	approved
authored.b030.career.role_positioning.0003	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	定位不必一次定死，先用一个小项目验证兴趣也很有效。	approved
authored.b030.career.role_positioning.0004	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	前端、后端和算法的边界会交叉，真正能带走的是解决问题的习惯。	approved
authored.b030.career.role_positioning.0005	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	选方向时把市场需求和个人投入感放在同一张纸上比较，会更清醒。	approved
authored.b030.career.role_positioning.0006	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	一项技能能解决什么业务动作，比它名字听起来多潮更值得关注。	approved
authored.b030.career.role_positioning.0007	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	给目标岗位列出真实工作内容，准备才不会只围着面经打转。	approved
authored.b030.career.role_positioning.0008	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把喜欢的技术工作拆成日常任务，判断会比看宣传页更靠近现实。	approved
authored.b030.career.role_positioning.0009	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	职业定位里留一块可迁移能力，环境变化时就不会只剩一个出口。	approved
authored.b030.career.role_positioning.0010	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	先确认想积累的经验类型，工作选择才不只剩薪资一条刻度。	approved
authored.b030.career.role_positioning.0011	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把课程、实习和作品串起来看，擅长的方向常会自己浮出来。	approved
authored.b030.career.role_positioning.0012	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	能解释为什么选这条技术路线，职业故事就会比套话更可信。	approved
authored.b030.career.role_positioning.0013	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	小领域先做到能独立交付一件事，比把十个方向都摸一遍更有分量。	approved
authored.b030.career.role_positioning.0014	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把不愿承受的工作方式写下来，选择时也能少掉一些误判。	approved
authored.b030.career.role_positioning.0015	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	技术成长不等于只追新名词，稳定地把基础能力做深也很硬核。	approved
authored.b030.career.role_positioning.0016	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	每隔一段时间重看目标岗位，新的项目经历会带来新的判断。	approved
authored.b030.career.role_positioning.0017	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	职业方向像导航，不是手铐，路况变了就该允许自己重新规划。	approved
authored.b030.career.role_positioning.0018	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把能讲出的工程经历放在前面，能力画像会比证书列表更鲜活。	approved
authored.b030.career.role_positioning.0019	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	岗位要求里反复出现的动作词，往往比花哨的工具名更说明核心能力。	approved
authored.b030.career.role_positioning.0020	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	了解一个方向的失败成本，也是在给职业判断补上重要信息。	approved
authored.b030.career.role_positioning.0021	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把理想岗位拆成一年内可以练到的动作，远处的目标就有了台阶。	approved
authored.b030.career.role_positioning.0022	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	选技术方向时顺便看社区和文档质量，学习路径会少很多暗礁。	approved
authored.b030.career.role_positioning.0023	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	把经历中重复出现的难题圈出来，那里可能就是值得加深的领域。	approved
authored.b030.career.role_positioning.0024	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	职业选择没有满分模板，能承担取舍并持续复盘已经很成熟。	approved
authored.b030.career.role_positioning.0025	b030	Career	career	career.b030_role_positioning	role_positioning	career.b030_role_positioning	self_talk	any	none	dry	1	168	192	1	1	neutral	先把下一步走得扎实，方向会在真实反馈里慢慢清楚。	approved
authored.b030.career.project_casecraft.0001	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	项目案例先交代要解决的场景，技术细节才有被理解的入口。	approved
authored.b030.career.project_casecraft.0002	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把项目目标、职责和结果分开写，经历会比一段流水账清楚得多。	approved
authored.b030.career.project_casecraft.0003	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	案例里的困难点不用藏，说明怎样拆解反而更能体现工程思路。	approved
authored.b030.career.project_casecraft.0004	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	用一个真实数据说明变化，项目成果就不会只靠形容词支撑。	approved
authored.b030.career.project_casecraft.0005	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把个人贡献和团队协作都写清楚，边界准确比把功劳说大更好看。	approved
authored.b030.career.project_casecraft.0006	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	项目复盘里留下一次改错的过程，成长常常藏在那条转弯里。	approved
authored.b030.career.project_casecraft.0007	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	展示项目时优先讲一个完整链路，比把所有模块逐个报名字更有力量。	approved
authored.b030.career.project_casecraft.0008	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	一个架构图配上关键数据流，往往能替代很长的口头铺垫。	approved
authored.b030.career.project_casecraft.0009	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	案例说明里写出约束条件，做出的取舍才会显得合理。	approved
authored.b030.career.project_casecraft.0010	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	项目小也可以讲得完整，问题清楚、实现可信、结果可见就足够。	approved
authored.b030.career.project_casecraft.0011	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把用户动作放进案例开头，评审者会更快理解功能存在的意义。	approved
authored.b030.career.project_casecraft.0012	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	技术选择后面补一句理由，案例就会从做了什么升级到为什么这样做。	approved
authored.b030.career.project_casecraft.0013	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	给关键页面或接口准备一张截图，表达会多一层可验证的证据。	approved
authored.b030.career.project_casecraft.0014	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把上线后观察到的现象写进案例，作品会比停在开发机里更完整。	approved
authored.b030.career.project_casecraft.0015	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	描述性能优化时先给基线，节省多少才不会像没有参照的数字。	approved
authored.b030.career.project_casecraft.0016	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把未完成的限制如实标注，可信的项目案例不怕留下一点边界。	approved
authored.b030.career.project_casecraft.0017	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	一段项目故事最好有开头、判断和收尾，听者才不会在中间掉队。	approved
authored.b030.career.project_casecraft.0018	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把项目中最有难度的一次决策单独讲清，能力会更容易被看见。	approved
authored.b030.career.project_casecraft.0019	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	作品案例里少一点工具堆砌，多一点问题与结果的连接会更抓人。	approved
authored.b030.career.project_casecraft.0020	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把反馈如何影响下一版写下来，持续改进会从口号变成证据。	approved
authored.b030.career.project_casecraft.0021	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	项目说明中的技术词要服务叙事，不必让每个名词都抢镜。	approved
authored.b030.career.project_casecraft.0022	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	讲清一次失败后的调整，远比假装过程一路顺风更有说服力。	approved
authored.b030.career.project_casecraft.0023	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	案例结尾回到实际影响，技术投入如何产生价值才会落到实处。	approved
authored.b030.career.project_casecraft.0024	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	给每个案例留一个可以深入展开的细节，交流时就不会只剩背稿。	approved
authored.b030.career.project_casecraft.0025	b030	Career	career	career.b030_project_casecraft	case_craft	career.b030_project_casecraft	self_talk	any	none	gentle	1	168	192	1	1	neutral	把一个项目讲得具体真诚，已经是一项很扎实的职业能力。	approved
