variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b043.daily_care.desk_surface_reset.0001	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	桌垫上只留下当前要用的东西，思绪会有更明确的落点。	approved
authored.b043.daily_care.desk_surface_reset.0002	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	把散开的线头收进小盒，桌边会少一层无声的牵扯。	approved
authored.b043.daily_care.desk_surface_reset.0003	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	杯垫擦干净以后，桌面像重新有了呼吸。	approved
authored.b043.daily_care.desk_surface_reset.0004	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	把不再需要的纸张叠到一旁，眼前的空间会宽一点。	approved
authored.b043.daily_care.desk_surface_reset.0005	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	常用笔回到固定位置，下一次记录就不必翻找。	approved
authored.b043.daily_care.desk_surface_reset.0006	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	键帽缝里的小灰尘扫开，手指落下时会更轻快。	approved
authored.b043.daily_care.desk_surface_reset.0007	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	给桌角留一块没有用途的空地，目光也能歇一会儿。	approved
authored.b043.daily_care.desk_surface_reset.0008	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	把充电线沿边理顺，杂乱感会从视野里退后。	approved
authored.b043.daily_care.desk_surface_reset.0009	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	一盏小台灯摆正，夜里的工作区会更温柔。	approved
authored.b043.daily_care.desk_surface_reset.0010	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	桌面上的物品各有归处，开始做事也会少些犹豫。	approved
authored.b043.daily_care.desk_surface_reset.0011	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	贴纸和票据分开收，零碎的记忆就不必挤在一起。	approved
authored.b043.daily_care.desk_surface_reset.0012	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	擦掉杯沿留下的水痕，桌边会显得更清爽。	approved
authored.b043.daily_care.desk_surface_reset.0013	b043	DailyCare	daily_care	daily_care.b043.desk_surface_reset	desk_surface_reset	daily_care.b043.desk_surface_reset	ambient	any	none	calm	0	120	144	1	1.0	neutral	把最常用的工具放近一点，动作会比思考更顺。	approved
