variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b064.character_life.fabric_swatches_album.0001	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把不同布样贴进册子，颜色会有一条安静的来路。	approved
authored.b064.character_life.fabric_swatches_album.0002	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	粗棉摸起来有一点倔，适合做不需要太多装饰的选择。	approved
authored.b064.character_life.fabric_swatches_album.0003	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	薄纱叠在深色纸上，边缘会像雾一样轻。	approved
authored.b064.character_life.fabric_swatches_album.0004	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	看布纹不必急，横竖之间藏着很多小节奏。	approved
authored.b064.character_life.fabric_swatches_album.0005	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	一小块格纹布料，也能装下很完整的心情。	approved
authored.b064.character_life.fabric_swatches_album.0006	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	给样布写上触感备注，日后翻起会少些犹豫。	approved
authored.b064.character_life.fabric_swatches_album.0007	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	米白和浅灰放在一起，像把声音调低了一格。	approved
authored.b064.character_life.fabric_swatches_album.0008	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	细绒的反光很克制，靠近才看得出变化。	approved
authored.b064.character_life.fabric_swatches_album.0009	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把几种蓝色排开，海面和天空会在纸上慢慢分家。	approved
authored.b064.character_life.fabric_swatches_album.0010	b064	ProactiveChat	character_life	character_life.b064_fabric_swatches_album	fabric_swatches_album	character_life.b064_fabric_swatches_album	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	棉麻的褶皱不必抹平，它本来就有自在的样子。	approved
