variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b069.character_life.marble_coaster_sunspots.0001	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	杯垫上的浅色纹路，在阳光里像一条安静小河。	approved
authored.b069.character_life.marble_coaster_sunspots.0002	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把玻璃杯放在圆形杯垫上，桌面会多一圈清楚边界。	approved
authored.b069.character_life.marble_coaster_sunspots.0003	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	石纹不需要对称，随意的弯曲反而更耐看。	approved
authored.b069.character_life.marble_coaster_sunspots.0004	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一枚软木杯垫压住水珠，木色会显得很温暖。	approved
authored.b069.character_life.marble_coaster_sunspots.0005	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	不同材质的杯垫排开，桌角像有了小小展台。	approved
authored.b069.character_life.marble_coaster_sunspots.0006	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把杯垫擦干净，细小纹理会重新露出来。	approved
authored.b069.character_life.marble_coaster_sunspots.0007	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	深色杯垫衬着浅杯子，颜色会安静地分开。	approved
authored.b069.character_life.marble_coaster_sunspots.0008	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一片圆圆软垫，能给热饮留出稳当位置。	approved
authored.b069.character_life.marble_coaster_sunspots.0009	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把常用杯垫放近一点，伸手的动作会少些匆忙。	approved
authored.b069.character_life.marble_coaster_sunspots.0010	b069	ProactiveChat	character_life	character_life.b069_marble_coaster_sunspots	marble_coaster_sunspots	character_life.b069_marble_coaster_sunspots	self_talk	any	none	calm	0	120	144	1	1.0	neutral	杯垫边缘的小缺口，也像日常留下的记号。	approved
