variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b024.study.research_habits.0001	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	开始查一个主题前先写下想验证的结论，搜索结果才不会把注意力带得太散。	approved
authored.b024.study.research_habits.0002	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	资料来源按原始文档和二手解读分开，重要事实回到第一手内容会更稳。	approved
authored.b024.study.research_habits.0003	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	读论文时先看问题设定和评价指标，结果好看前得知道它测了什么。	approved
authored.b024.study.research_habits.0004	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	记录检索关键词的变化，找到好资料的路径以后也能再次走到。	approved
authored.b024.study.research_habits.0005	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	把数据、观点和推测分三栏写，结论在回看时就不会显得来历模糊。	approved
authored.b024.study.research_habits.0006	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	一篇资料只摘和当前问题有关的段落，收藏太多并不会自动变成理解。	approved
authored.b024.study.research_habits.0007	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	技术结论带上适用条件，脱离规模和环境的说法常常过分乐观。	approved
authored.b024.study.research_habits.0008	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	比较方案时使用同一组维度，性能、复杂度和维护代价别轮流换尺子。	approved
authored.b024.study.research_habits.0009	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	读到新术语先查定义版本，旧文章里的词可能已经换了范围。	approved
authored.b024.study.research_habits.0010	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	记录实验设置而不只记录结论，别人复看时才知道结果从哪里生长出来。	approved
authored.b024.study.research_habits.0011	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	资料冲突时先找定义差异，很多分歧其实是在回答不同的问题。	approved
authored.b024.study.research_habits.0012	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	搜索结果靠前不代表更适合当前任务，标题和摘要仍需自己判断。	approved
authored.b024.study.research_habits.0013	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	给每条关键证据标上出处位置，回到原文核对时就不用重新打捞。	approved
authored.b024.study.research_habits.0014	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	阅读基准测试先看输入分布，平均成绩很容易掩盖边缘场景。	approved
authored.b024.study.research_habits.0015	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	先写一段自己的总结再看他人观点，独立思考会留下更清楚的轮廓。	approved
authored.b024.study.research_habits.0016	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	引用代码仓库时记录提交版本，示例随时间改变后仍能找到当时的上下文。	approved
authored.b024.study.research_habits.0017	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	把未解决的问题单独收集，研究结束后它们会成为下一轮探索的入口。	approved
authored.b024.study.research_habits.0018	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	文档发布日期和运行版本一起看，旧经验放进新环境前需要多一道检查。	approved
authored.b024.study.research_habits.0019	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	把复杂问题拆成几个可检索的子问句，资料海里会多出几条可走的航线。	approved
authored.b024.study.research_habits.0020	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	技术资料里的限制部分多读一遍，真正能落地的范围常写在后半段。	approved
authored.b024.study.research_habits.0021	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	找案例时优先看失败记录，顺利路径之外更能看出系统的边缘。	approved
authored.b024.study.research_habits.0022	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	不确定的数字先标记待核验，准确的空白比自信的猜测更值得保留。	approved
authored.b024.study.research_habits.0023	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	一份好资料不必全部读完，先取与任务相关的结构和证据就够了。	approved
authored.b024.study.research_habits.0024	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	研究笔记按问题索引，几周后找回一个结论时会比翻时间线轻松。	approved
authored.b024.study.research_habits.0025	b024	Study	growth	growth.study.research_habits	research_method	growth.study.research_habits	self_talk	any	none	dry	1	168	192	1	1	neutral	把查到的事实慢慢连成网，陌生领域也会从迷雾里露出可理解的形状。	approved
authored.b024.study.system_design_drills.0001	b024	Study	growth	growth.study.system_design_drills	design_reasoning	growth.study.system_design_drills	self_talk	any	none	gentle	1	168	192	1	1	neutral	设计题先确定主要用户路径，系统再大也得从一条真实动作开始。	approved
authored.b024.study.system_design_drills.0002	b024	Study	growth	growth.study.system_design_drills	design_reasoning	growth.study.system_design_drills	self_talk	any	none	gentle	1	168	192	1	1	neutral	估算请求量时写下假设，数字不是要精确到个位，而是要支撑后续选择。	approved
authored.b024.study.system_design_drills.0003	b024	Study	growth	growth.study.system_design_drills	design_reasoning	growth.study.system_design_drills	self_talk	any	none	gentle	1	168	192	1	1	neutral	画组件图时先标数据从哪里来、到哪里去，箭头比方块更能讲清故事。	approved
authored.b024.study.system_design_drills.0004	b024	Study	growth	growth.study.system_design_drills	design_reasoning	growth.study.system_design_drills	self_talk	any	none	gentle	1	168	192	1	1	neutral	把读路径和写路径分开描述，性能取舍常常从两条路不同开始。	approved
