variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b099.system_ambient.query_plan_branches.0001	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	查询计划从根节点向下展开，每一步都有自己的分支。	approved
authored.b099.system_ambient.query_plan_branches.0002	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	扫描节点与连接节点并排站着，数据去向没有躲起来。	approved
authored.b099.system_ambient.query_plan_branches.0003	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	成本数字缩在节点角落，结构仍是整张图的主角。	approved
authored.b099.system_ambient.query_plan_branches.0004	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	箭头沿着执行方向连接，先后关系被画得很直。	approved
authored.b099.system_ambient.query_plan_branches.0005	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	一枚索引节点贴着表名，查找路线有了明确入口。	approved
authored.b099.system_ambient.query_plan_branches.0006	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	树形计划保留宽阔层距，复杂操作没有叠成一团。	approved
authored.b099.system_ambient.query_plan_branches.0007	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	聚合节点稳稳压在上层，下面的来源仍然可追。	approved
authored.b099.system_ambient.query_plan_branches.0008	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	两个输入在连接处汇合，边线没有越过标签。	approved
authored.b099.system_ambient.query_plan_branches.0009	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	行数估计贴在节点下方，份量被压成一串短数字。	approved
authored.b099.system_ambient.query_plan_branches.0010	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	计划图没有炫目的颜色，只用层级把重点分开。	approved
authored.b099.system_ambient.query_plan_branches.0011	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	过滤条件收在节点说明里，路径旁没有堆满长句。	approved
authored.b099.system_ambient.query_plan_branches.0012	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	全表扫描占着较宽卡片，代价感直接落在画面上。	approved
authored.b099.system_ambient.query_plan_branches.0013	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	计划节点沿着竖线排列，执行顺序像一张路线单。	approved
authored.b099.system_ambient.query_plan_branches.0014	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	排序步骤单独占一层，数据转弯处没有被省略。	approved
authored.b099.system_ambient.query_plan_branches.0015	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	节点边框保持同一宽度，操作类型靠文字说明。	approved
authored.b099.system_ambient.query_plan_branches.0016	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	计划树向右让出留白，长表名也有地方站稳。	approved
authored.b099.system_ambient.query_plan_branches.0017	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	实际行数与估计值并列，差异没有藏在背后。	approved
authored.b099.system_ambient.query_plan_branches.0018	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	一段子计划折叠起来，主路径仍然完整可读。	approved
authored.b099.system_ambient.query_plan_branches.0019	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	连接算法写在交汇处，两个输入都有清楚来路。	approved
authored.b099.system_ambient.query_plan_branches.0020	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	计划成本沿着节点累积，数字像轻轻压住的刻度。	approved
authored.b099.system_ambient.query_plan_branches.0021	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	一枚警示色只落在昂贵步骤上，画面没有四处报警。	approved
authored.b099.system_ambient.query_plan_branches.0022	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	节点之间的箭头很短，层级关系因此更加紧凑。	approved
authored.b099.system_ambient.query_plan_branches.0023	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	查询计划平铺在面板里，语句背后的动作终于显形。	approved
authored.b099.system_ambient.query_plan_branches.0024	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	最后一个输出节点落在顶端，整条执行链稳稳合拢。	approved
authored.b099.system_ambient.query_plan_branches.0025	b099	SystemAmbient	system_ambient	system_ambient.b099.query_plan_branches	query_plan_branches	system_ambient.b099.query_plan_branches	system_observe	any	none	serious	0	120	144	1	1.0	neutral	树枝般的路径收进一张图里，数据流有了安静全貌。	approved
authored.b099.system_ambient.message_queue_lanes.0001	b099	SystemAmbient	system_ambient	system_ambient.b099.message_queue_lanes	message_queue_lanes	system_ambient.b099.message_queue_lanes	system_observe	any	none	calm	0	120	144	1	1.0	neutral	消息队列被画成几条平行泳道，去向各自分明。	approved
authored.b099.system_ambient.message_queue_lanes.0002	b099	SystemAmbient	system_ambient	system_ambient.b099.message_queue_lanes	message_queue_lanes	system_ambient.b099.message_queue_lanes	system_observe	any	none	calm	0	120	144	1	1.0	neutral	小方块沿着通道排开，像等待出发的纸盒。	approved
authored.b099.system_ambient.message_queue_lanes.0003	b099	SystemAmbient	system_ambient	system_ambient.b099.message_queue_lanes	message_queue_lanes	system_ambient.b099.message_queue_lanes	system_observe	any	none	calm	0	120	144	1	1.0	neutral	主题名称贴在泳道左侧，消息没有走错入口。	approved
authored.b099.system_ambient.message_queue_lanes.0004	b099	SystemAmbient	system_ambient	system_ambient.b099.message_queue_lanes	message_queue_lanes	system_ambient.b099.message_queue_lanes	system_observe	any	none	calm	0	120	144	1	1.0	neutral	几枚消费者图标守在末端，通道因此有了落点。	approved
