variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b018.technical.algorithms.greedy-exchange.0001	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	贪心选择之前先写出它为什么不吃亏，直觉选最顺眼的那个元素，往往只是在替未来埋伏笔。	approved
authored.b018.technical.algorithms.greedy-exchange.0002	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	交换论证的核心是把最优解慢慢换成贪心解，每一步都不变差，结论才站得住。	approved
authored.b018.technical.algorithms.greedy-exchange.0003	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	排序规则若决定了贪心结果，比较器的次序就是算法的一部分，别把它当成无关细节。	approved
authored.b018.technical.algorithms.greedy-exchange.0004	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	局部最优能否延伸到全局，要看剩余问题是否保留同样结构，不是每个看似简单的选择都能一路顺风。	approved
authored.b018.technical.algorithms.greedy-exchange.0005	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	遇到多个同分候选时，确定的破平规则能让结果可复现，也能少掉一半偶发差异。	approved
authored.b018.technical.algorithms.greedy-exchange.0006	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	先画出一个反例搜索方向，若很快找到局部选择害了后续的样本，贪心假设就该及时收回。	approved
authored.b018.technical.algorithms.greedy-exchange.0007	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	贪心状态尽量只保留影响下一步的摘要，携带一整段历史会把简单策略拖回复杂搜索。	approved
authored.b018.technical.algorithms.greedy-exchange.0008	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	证明里若需要反复补充特殊情况，先检查选择准则是否太宽泛，规则可能还没切到正确边界。	approved
authored.b018.technical.algorithms.greedy-exchange.0009	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	最小生成树的安全边不是凭长度猜出来的，它依赖割把已选和未选的部分分得足够清楚。	approved
authored.b018.technical.algorithms.greedy-exchange.0010	b018	Algorithms	technical	technical.algorithms.greedy_exchange	exchange_argument	technical.algorithms.greedy_exchange	self_talk	any	none	dry	1	168	192	1	1	neutral	贪心算法的循环不变量应说明已经做出的选择为何仍可扩展，这比只描述循环做了什么更有用。	approved
