variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b023.study.problem_decomposition.0001	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	复杂问题先写出最终目标，再倒着找必须经过的几步。	approved
authored.b023.study.problem_decomposition.0002	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	把大任务拆成可验证的小结果，进度就不会只是一团模糊感。	approved
authored.b023.study.problem_decomposition.0003	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	每个子问题注明输入和输出，连接关系会自然露出来。	approved
authored.b023.study.problem_decomposition.0004	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	遇到卡点先分清是知识缺口还是步骤太大，处理办法并不相同。	approved
authored.b023.study.problem_decomposition.0005	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	主线和支线标不同颜色，脑子里就不用同时握住所有线头。	approved
authored.b023.study.problem_decomposition.0006	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	先完成最小闭环，再补周边功能，问题会从森林变成几棵树。	approved
authored.b023.study.problem_decomposition.0007	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	一个步骤若超过半小时还说不清，就再切小一点。	approved
authored.b023.study.problem_decomposition.0008	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	拆解时把不可控因素单列，别让它们混在可执行清单里。	approved
authored.b023.study.problem_decomposition.0009	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	功能路径先用普通话讲一遍，代码结构往往就有了雏形。	approved
authored.b023.study.problem_decomposition.0010	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	需求里的名词和动词分开列，数据与行为就不会挤在一起。	approved
authored.b023.study.problem_decomposition.0011	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	拆分模块前先看变化方向，常一起变的部分暂时不必拆开。	approved
authored.b023.study.problem_decomposition.0012	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	给每一步加完成标志，做完时才知道下一扇门在哪里。	approved
authored.b023.study.problem_decomposition.0013	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	拆题时先保留原题语句，过早改写会悄悄丢掉条件。	approved
authored.b023.study.problem_decomposition.0014	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	把重复动作提成一项，后面每次执行都会更省力。	approved
authored.b023.study.problem_decomposition.0015	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	关键路径只留必要节点，支线再有趣也不该抢走主线时间。	approved
authored.b023.study.problem_decomposition.0016	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	先定义停止条件，探索任务才不会一路延伸成无底洞。	approved
authored.b023.study.problem_decomposition.0017	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	把结果按必须、有用和可选分层，时间安排会更诚实。	approved
authored.b023.study.problem_decomposition.0018	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	一块逻辑拆不动时先给它命名，名字常常会告诉人边界在哪里。	approved
authored.b023.study.problem_decomposition.0019	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	将任务按先后关系排出来，真正能并行的地方会更明显。	approved
authored.b023.study.problem_decomposition.0020	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	需求中有歧义的词先圈住，晚一点误解会比早一点提出来更贵。	approved
authored.b023.study.problem_decomposition.0021	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	解决方案没头绪时退回最小输入，复杂度会先降一层。	approved
authored.b023.study.problem_decomposition.0022	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	每次切分后读一遍清单，重叠和遗漏会比较容易现身。	approved
authored.b023.study.problem_decomposition.0023	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	将未知部分明确写成待验证项，假装知道不会让实现更快。	approved
authored.b023.study.problem_decomposition.0024	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	问题拆对了，后面的工作不会立刻变简单，但会变得可走。	approved
authored.b023.study.problem_decomposition.0025	b023	Study	growth	growth.study.problem_decomposition	problem_decomposition	growth.study.problem_decomposition	self_talk	any	none	dry	1	168	192	1	1	neutral	一份好的拆解像导航，复杂路口多也知道该先往哪边走。	approved
authored.b023.study.assumption_auditing.0001	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	开始实现前写下默认前提，后来验证时才知道自己押了什么。	approved
authored.b023.study.assumption_auditing.0002	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	看到一个顺手结论时停一下，证据和习惯不要混在一起。	approved
authored.b023.study.assumption_auditing.0003	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	输入总是完整这类想法，适合先放进测试里验一验。	approved
authored.b023.study.assumption_auditing.0004	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	把系统边界画出来，哪些条件来自外部就不会被默认为稳定。	approved
authored.b023.study.assumption_auditing.0005	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	一个假设若影响多个模块，给它单独留一条验证记录。	approved
authored.b023.study.assumption_auditing.0006	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	性能猜测先带上数据规模，小样本的结论别急着推广。	approved
authored.b023.study.assumption_auditing.0007	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	异常永远不会发生的想法，最好先给它准备一条退路。	approved
authored.b023.study.assumption_auditing.0008	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	第三方行为先查文档，名字相同的工具也可能有不同脾气。	approved
authored.b023.study.assumption_auditing.0009	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	时间顺序会影响结果时，把先后条件写成测试名更稳妥。	approved
authored.b023.study.assumption_auditing.0010	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	接口默认值来自哪里要清楚，隐式选择最会在升级后冒出来。	approved
authored.b023.study.assumption_auditing.0011	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	确认状态是否可变，后续缓存和并发判断都会因此不同。	approved
authored.b023.study.assumption_auditing.0012	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	先区分事实、约束和偏好，设计讨论会少掉许多误会。	approved
authored.b023.study.assumption_auditing.0013	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	数据总会按序到达的前提，需要专门的反例来照一照。	approved
authored.b023.study.assumption_auditing.0014	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	测试通过不代表前提都对，它只说明覆盖到的部分暂时安稳。	approved
authored.b023.study.assumption_auditing.0015	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	把关键假设放在离代码近的地方，维护时才不会丢掉背景。	approved
authored.b023.study.assumption_auditing.0016	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	外部系统的响应范围用样本量一量，直觉会变得更可靠。	approved
authored.b023.study.assumption_auditing.0017	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	参数不会为空的条件，最适合用一条小测试守住。	approved
authored.b023.study.assumption_auditing.0018	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	每个捷径都带着适用范围，范围外还要准备正常路径。	approved
authored.b023.study.assumption_auditing.0019	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	假设被推翻时别急着难过，能早点发现就是系统在帮忙。	approved
authored.b023.study.assumption_auditing.0020	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	部署环境与本地不同的地方列出来，排查才不会只盯代码。	approved
authored.b023.study.assumption_auditing.0021	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	数据量增长的上限若未知，就别把一次测量当永久真相。	approved
authored.b023.study.assumption_auditing.0022	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	模型简化时说明牺牲了什么，后面补细节才有方向。	approved
authored.b023.study.assumption_auditing.0023	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	一个看似固定的常量也要问来源，过期规则常常藏在名字里。	approved
authored.b023.study.assumption_auditing.0024	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	检查假设不是唱反调，它是在给方案补一层结实地板。	approved
authored.b023.study.assumption_auditing.0025	b023	Study	growth	growth.study.assumption_auditing	assumption_auditing	growth.study.assumption_auditing	self_talk	any	none	gentle	1	168	192	1	1	neutral	愿意审视前提的人，往往能把复杂问题看得更清楚一点。	approved
authored.b023.study.experiment_design.0001	b023	Study	growth	growth.study.experiment_design	experiment_design	growth.study.experiment_design	self_talk	any	none	dry	1	192	216	1	1	neutral	实验开始前只改一个变量，结果才知道该归功给谁。	approved
