variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b055.emotional_reflection.pressure_name_and_sort.0001	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	压力涌上来时，先把手里的事情按轻重排开。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0002	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把催促、任务和担心分成几行，心里会少一点挤。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0003	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	一整天的负担不必一次背完，先处理眼前一块。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0004	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	当需求同时出现，先确认哪件事真正需要优先。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0005	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	压力很重时，把目标缩到下一步动作会更实际。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0006	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把复杂事情写在纸上，脑内就不必一直转圈。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0007	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	先分清已经发生和担心发生的部分，判断会更稳。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0008	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把最关键的事情放到可见处，其他部分可以先安静。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0009	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	不必把每条消息都当成同等紧急，顺序会保护精力。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0010	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	压力里留一点呼吸间隔，行动会少些慌乱。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0011	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	当任务变多时，先减少一个不必要的承诺。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0012	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把焦点放回可完成的部分，心会重新有抓手。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0013	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	一段高压时间过去后，先允许自己慢一点。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0014	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把问题按范围归类，重量会从一团变成几份。	approved
authored.b055.emotional_reflection.pressure_name_and_sort.0015	b055	EmotionalSupport	emotional_reflection	emotional_reflection.b055.pressure_name_and_sort	pressure_name_and_sort	emotional_reflection.b055.pressure_name_and_sort	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	不把所有责任都塞进同一个时刻，事情会更可处理。	approved
