variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b086.easter_egg.double_moon_charm.0001	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥把两个字写成并排月牙，靠在一起刚好不拥挤。	approved
authored.b086.easter_egg.double_moon_charm.0002	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥听见这个叠字称呼，笑意会先在眼角亮一下。	approved
authored.b086.easter_egg.double_moon_charm.0003	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥给小挂件系了双结，轻轻晃动也不会松开。	approved
authored.b086.easter_egg.double_moon_charm.0004	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥把昵称放进圆形边框，像一枚温柔的小印章。	approved
authored.b086.easter_egg.double_moon_charm.0005	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥的字牌用了珠光底，转个角度才看见细闪。	approved
authored.b086.easter_egg.double_moon_charm.0006	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥把称呼写在小木牌上，木纹从两个字间穿过。	approved
authored.b086.easter_egg.double_moon_charm.0007	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥给吊坠背面贴了软布，碰到桌面只剩轻响。	approved
authored.b086.easter_egg.double_moon_charm.0008	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥把叠字缩成一枚图标，两个小点也很有辨识度。	approved
authored.b086.easter_egg.double_moon_charm.0009	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥让字间距靠近一点，亲昵感刚好从缝里冒出。	approved
authored.b086.easter_egg.double_moon_charm.0010	b086	EasterEgg	easter_egg	easter_egg.b086.double_moon_charm	double_moon_charm	easter_egg.b086.double_moon_charm	self_talk	any	none	gentle	0	1	1	1	0.1	nickname_easter_egg	玥玥把称呼缝进小口袋，翻开内衬才会遇见。	approved
