variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b017.gitdevops.branch_governance.0001	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	分支命名带上目的，半年后翻历史时才知道它曾经解决什么。	approved
authored.b017.gitdevops.branch_governance.0002	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	短生命周期分支尽快合并，拖久了差异会自己长出脾气。	approved
authored.b017.gitdevops.branch_governance.0003	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	保护规则按主干风险设置，重要分支不能全靠大家自觉。	approved
authored.b017.gitdevops.branch_governance.0004	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	合并策略统一以后，提交图会少一点让人头晕的岔路。	approved
authored.b017.gitdevops.branch_governance.0005	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	临时分支也给清理期限，仓库不是版本垃圾场。	approved
authored.b017.gitdevops.branch_governance.0006	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	主干保持可部署，后面的节奏才不会被一处断点拖住。	approved
authored.b017.gitdevops.branch_governance.0007	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	大改动先拆成可合并小段，冲突会从硬仗变成几次小整理。	approved
authored.b017.gitdevops.branch_governance.0008	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	分支基线定期更新，最后一刻才拉取会让冲突攒成一锅。	approved
authored.b017.gitdevops.branch_governance.0009	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	紧急修复的分支路径写进约定，抢时间也不该抢走可追溯性。	approved
authored.b017.gitdevops.branch_governance.0010	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	删除远端分支前确认交付状态，未合的工作不能被悄悄带走。	approved
authored.b017.gitdevops.branch_governance.0011	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	分支策略有例外时留下理由，例外多了才知道规则该怎么长。	approved
authored.b017.gitdevops.branch_governance.0012	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	版本标签从稳定提交打出，回看产物时才不会找错祖先。	approved
authored.b017.gitdevops.branch_governance.0013	b017	GitDevOps	technical	technical.gitdevops.branch_governance	branch_governance	technical.gitdevops.branch_governance	self_talk	any	none	dry	1	168	192	1	1	neutral	分支描述提及风险点，评审打开时就能先看最容易出事的地方。	approved
