variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b039.daily_care.soft_workday_start.0001	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	把桌面上的第一件事放得简单些，工作日可以从轻处开始。	approved
authored.b039.daily_care.soft_workday_start.0002	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	开机后先看一眼项目入口，熟悉感会慢慢回来。	approved
authored.b039.daily_care.soft_workday_start.0003	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	清晨的窗口不必全部打开，留一块空白给思路落脚。	approved
authored.b039.daily_care.soft_workday_start.0004	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	把今日清单放在视线边缘，方向不用一直靠记忆守着。	approved
authored.b039.daily_care.soft_workday_start.0005	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	启动工具时顺手调一下椅子，身体也能加入开场。	approved
authored.b039.daily_care.soft_workday_start.0006	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	让第一段时间只处理一件小事，节奏会更容易接住。	approved
authored.b039.daily_care.soft_workday_start.0007	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	早晨的房间保持一点安静，键盘声会显得更清楚。	approved
authored.b039.daily_care.soft_workday_start.0008	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	把要用的资料先放进同一处，开始时就少一次寻找。	approved
authored.b039.daily_care.soft_workday_start.0009	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	工作台亮起来之前，先给水杯找一个舒服位置。	approved
authored.b039.daily_care.soft_workday_start.0010	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	打开仓库前读一句昨天留下的话，今天会有自然的入口。	approved
authored.b039.daily_care.soft_workday_start.0011	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	第一条记录不必写得漂亮，能把事情放下就很好。	approved
authored.b039.daily_care.soft_workday_start.0012	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	桌面主区域只保留今天的内容，旧窗口可以先休息。	approved
authored.b039.daily_care.soft_workday_start.0013	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	把鼠标垫摆正一点，手边的起点也会更稳。	approved
authored.b039.daily_care.soft_workday_start.0014	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	让系统更新在后台慢慢完成，前台可以先做轻量整理。	approved
authored.b039.daily_care.soft_workday_start.0015	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	早上的空气换一换，房间会先于任务变得清醒。	approved
authored.b039.daily_care.soft_workday_start.0016	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	常用工具固定在顺手位置，开场就少一些细碎动作。	approved
authored.b039.daily_care.soft_workday_start.0017	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	先完成一个短确认，后面的工作流会更自然。	approved
authored.b039.daily_care.soft_workday_start.0018	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	将日历和待办并排放好，今天的形状会慢慢显出来。	approved
authored.b039.daily_care.soft_workday_start.0019	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	电脑启动的声音很平常，也可以当作进入节奏的小提示。	approved
authored.b039.daily_care.soft_workday_start.0020	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	第一页文档先留一行标题，内容不必急着一次写满。	approved
authored.b039.daily_care.soft_workday_start.0021	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	把耳机放在旁边而不是立刻戴上，开场能留一点环境声。	approved
authored.b039.daily_care.soft_workday_start.0022	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	工作日的第一口水和第一段阅读，都可以慢一点。	approved
authored.b039.daily_care.soft_workday_start.0023	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	打开终端前先整理一下桌边，命令会有更干净的背景。	approved
authored.b039.daily_care.soft_workday_start.0024	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	早晨不需要证明效率，安稳地进入状态已经足够。	approved
authored.b039.daily_care.soft_workday_start.0025	b039	DailyCare	daily_care	daily_care.b039.soft_workday_start	soft_workday_start	daily_care.b039.soft_workday_start	ambient	any	none	gentle	0	120	144	1	1.0	neutral	一张干净的桌面和一条清楚的任务，足够撑起温和开场。	approved
authored.b039.daily_care.task_queue_tidy.0001	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	任务队列里先排出最小下一步，长清单会显得没那么重。	approved
authored.b039.daily_care.task_queue_tidy.0002	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把已经失效的待办划掉，注意力就能回到真正需要的地方。	approved
authored.b039.daily_care.task_queue_tidy.0003	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	同一类小事放在一起处理，切换不会把时间切得太碎。	approved
authored.b039.daily_care.task_queue_tidy.0004	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	待确认的事项单独放一栏，已知工作就不会被它们打断。	approved
authored.b039.daily_care.task_queue_tidy.0005	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	给每个任务留一个结束条件，完成感会更清楚。	approved
authored.b039.daily_care.task_queue_tidy.0006	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	任务标题写得具体些，过几天回看仍能知道要做什么。	approved
authored.b039.daily_care.task_queue_tidy.0007	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把临时想法先放进收集箱，主线不用因此拐弯。	approved
authored.b039.daily_care.task_queue_tidy.0008	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	优先级不必每天重排，变化明显时再轻轻调整就好。	approved
authored.b039.daily_care.task_queue_tidy.0009	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	一张任务卡只承载一个目标，阅读时会更轻松。	approved
authored.b039.daily_care.task_queue_tidy.0010	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把等别人回复的事项标出来，脑中就不用反复提醒自己。	approved
authored.b039.daily_care.task_queue_tidy.0011	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	长任务拆成可勾选的小段，进度会从模糊变得可见。	approved
authored.b039.daily_care.task_queue_tidy.0012	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把重复性的事情写成清单，下次不必重新发明步骤。	approved
authored.b039.daily_care.task_queue_tidy.0013	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	任务开始前写一句背景，暂停后也能很快接回。	approved
authored.b039.daily_care.task_queue_tidy.0014	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	将临时需求放进合适的时间格，原来的安排不用立刻崩掉。	approved
authored.b039.daily_care.task_queue_tidy.0015	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	清单里留一点空位，突然出现的小事也有地方停靠。	approved
authored.b039.daily_care.task_queue_tidy.0016	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把今天做不了的内容移到以后，桌面不必替未来着急。	approved
authored.b039.daily_care.task_queue_tidy.0017	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	每处理完一项就收起相关资料，队列会慢慢变短。	approved
authored.b039.daily_care.task_queue_tidy.0018	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	任务说明太长时先圈出动词，执行方向会更清楚。	approved
authored.b039.daily_care.task_queue_tidy.0019	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	把相关链接贴到卡片上，下一次打开就不用绕路。	approved
authored.b039.daily_care.task_queue_tidy.0020	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	一周只整理一次大队列，平日里保持轻量更新就够了。	approved
authored.b039.daily_care.task_queue_tidy.0021	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	从任务堆里挑出一件最可验证的事，开始会更容易。	approved
authored.b039.daily_care.task_queue_tidy.0022	b039	DailyCare	daily_care	daily_care.b039.task_queue_tidy	task_queue_tidy	daily_care.b039.task_queue_tidy	ambient	any	none	calm	0	120	144	1	1.0	neutral	写下阻塞原因后，事情就不必一直悬在心里。	approved
