variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b060.character_life.kitchen_rice_steam.0001	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	电饭煲跳到保温那一刻，住处会忽然有了很踏实的香气。	approved
authored.b060.character_life.kitchen_rice_steam.0002	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把米淘干净后看水慢慢变清，心里也会跟着安静。	approved
authored.b060.character_life.kitchen_rice_steam.0003	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	一小把青菜下锅，白天的疲惫像被热气带走一点。	approved
authored.b060.character_life.kitchen_rice_steam.0004	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	切姜丝时闻到辛香，普通晚饭也有了认真开场。	approved
authored.b060.character_life.kitchen_rice_steam.0005	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	小锅里的汤冒出泡泡，等待不再只是空白。	approved
authored.b060.character_life.kitchen_rice_steam.0006	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把剩下的食材搭在一起，常能凑出意外顺口的一餐。	approved
authored.b060.character_life.kitchen_rice_steam.0007	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	煎蛋边缘变得金黄时，厨房会显得特别明亮。	approved
authored.b060.character_life.kitchen_rice_steam.0008	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	一只洗干净的碗放在沥水架上，像在为下一顿饭留位置。	approved
authored.b060.character_life.kitchen_rice_steam.0009	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	调味料不必放得复杂，合口味就很厉害。	approved
authored.b060.character_life.kitchen_rice_steam.0010	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	热饭盛进小碗里，手心会先感到一点安稳。	approved
authored.b060.character_life.kitchen_rice_steam.0011	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把蔬菜洗好放进盒子，之后做饭就少一点手忙脚乱。	approved
authored.b060.character_life.kitchen_rice_steam.0012	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	水开后掀盖的白雾，总能让小厨房显得很有生命。	approved
authored.b060.character_life.kitchen_rice_steam.0013	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	用最简单的食材煮出香味，也是一种轻巧本领。	approved
authored.b060.character_life.kitchen_rice_steam.0014	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	炒菜声响起来时，房间好像不再那么空。	approved
authored.b060.character_life.kitchen_rice_steam.0015	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	留半盒水果在冰箱里，回家时会多一个小期待。	approved
authored.b060.character_life.kitchen_rice_steam.0016	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	碗筷洗完摆整齐，晚上的事情就像被收住了。	approved
authored.b060.character_life.kitchen_rice_steam.0017	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	有时只是一碗热面，也足够把一天接回来。	approved
authored.b060.character_life.kitchen_rice_steam.0018	b060	ProactiveChat	character_life	character_life.b060.kitchen_rice_steam	kitchen_rice_steam	character_life.b060.kitchen_rice_steam	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	把喜欢的酱料放在顺手位置，做饭时心情会更好。	approved
