variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b035.career.opportunity_filters.0001	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	筛选技术机会时，先把不能接受的工作方式写出来，后面比较会轻很多。	approved
authored.b035.career.opportunity_filters.0002	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	职位关键词很多时，优先看实际负责范围，而不是最吸睛的技术名词。	approved
authored.b035.career.opportunity_filters.0003	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	选择新方向前，分清是对工作内容感兴趣，还是只被短期热度吸引。	approved
authored.b035.career.opportunity_filters.0004	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	机会过滤可以先看三件事：任务类型、反馈来源和成长证据。	approved
authored.b035.career.opportunity_filters.0005	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	把每份岗位描述翻成日常动作，是否适合会变得具体。	approved
authored.b035.career.opportunity_filters.0006	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	筛选时先保留与当前目标有连接的机会，信息过载会少很多。	approved
authored.b035.career.opportunity_filters.0007	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	一份职责清单里，反复出现的动词往往比福利描述更有价值。	approved
authored.b035.career.opportunity_filters.0008	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	比较职位时，看看核心工作是创造新东西、维护系统，还是协调流程。	approved
authored.b035.career.opportunity_filters.0009	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	职业选择不必把所有可能都抓住，能减少噪音已经是好决策。	approved
authored.b035.career.opportunity_filters.0010	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	把机会分成尝试、深耕和暂缓三类，投递节奏会更清楚。	approved
authored.b035.career.opportunity_filters.0011	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	筛选条件需要含现实限制，精力和生活安排都影响长期表现。	approved
authored.b035.career.opportunity_filters.0012	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	岗位是否适配，可以从自己愿意反复练习的工作片段里找线索。	approved
authored.b035.career.opportunity_filters.0013	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	别让单一亮点盖住整体判断，职责、团队和节奏需要一起看。	approved
authored.b035.career.opportunity_filters.0014	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	机会越多，越需要一张固定的比较表，记忆很容易偏向最新信息。	approved
authored.b035.career.opportunity_filters.0015	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	筛选时记录放弃理由，过一阵回看会更了解自己的边界。	approved
authored.b035.career.opportunity_filters.0016	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	有些职位适合短期体验，有些职位适合长期积累，目标不同标准也不同。	approved
authored.b035.career.opportunity_filters.0017	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	把想获得的能力和可能付出的成本并列，判断会更诚实。	approved
authored.b035.career.opportunity_filters.0018	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	职位名称相同，工作内容可能差很远，读清职责比猜测更可靠。	approved
authored.b035.career.opportunity_filters.0019	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	选择机会前先确认能否看到完整结果，闭环经历会带来很多成长。	approved
authored.b035.career.opportunity_filters.0020	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	当岗位信息不完整时，把已知和未知分开，别让想象替代事实。	approved
authored.b035.career.opportunity_filters.0021	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	筛选可以先从排除不合适开始，留下来的选择通常更值得花时间。	approved
authored.b035.career.opportunity_filters.0022	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	职业机会的质量，也体现在是否允许把一件事做深做透。	approved
authored.b035.career.opportunity_filters.0023	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	把每次选择后的感受写下来，长期会形成自己的判断资料。	approved
authored.b035.career.opportunity_filters.0024	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	面对不同技术路线时，先看它们能否服务同一条职业主线。	approved
authored.b035.career.opportunity_filters.0025	b035	Career	career	career.b035_opportunity_filters	opportunity_filter	career.b035_opportunity_filters	self_talk	any	none	dry	1	168	192	1	1	neutral	清晰的过滤条件不是限制机会，而是让投入更有方向。	approved
authored.b035.career.role_risk_balance.0001	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	评估新岗位的风险时，把可控风险和不可控风险分开看。	approved
authored.b035.career.role_risk_balance.0002	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	技术挑战很大不一定危险，缺少支持和边界才更容易让人失衡。	approved
authored.b035.career.role_risk_balance.0003	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	风险判断要结合时间窗口，短期压力和长期消耗不是一回事。	approved
authored.b035.career.role_risk_balance.0004	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	选择岗位时，写下最乐观和最保守的两种情形，心里会更稳。	approved
authored.b035.career.role_risk_balance.0005	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	一份机会的风险不只来自技术，也来自目标频繁变化和责任不清。	approved
authored.b035.career.role_risk_balance.0006	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	把自己能补上的缺口和暂时无法改变的条件区分开，判断会更实际。	approved
authored.b035.career.role_risk_balance.0007	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	新环境的未知可以慢慢验证，先看是否存在明确的试错空间。	approved
authored.b035.career.role_risk_balance.0008	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	工作选择里的安全感，来自知道哪些地方可以调整，哪些地方需要接受。	approved
authored.b035.career.role_risk_balance.0009	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	面对成长快但节奏重的机会，先估算能否持续，而不是只看起步速度。	approved
authored.b035.career.role_risk_balance.0010	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	风险不是用来吓退自己，而是用来准备更合适的进入方式。	approved
authored.b035.career.role_risk_balance.0011	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	评估团队时，留意遇到故障或延期时如何分担压力。	approved
authored.b035.career.role_risk_balance.0012	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	一个岗位的承诺越大，越要确认资源、权限和目标是否匹配。	approved
authored.b035.career.role_risk_balance.0013	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	把最担心的点写成可验证事项，模糊焦虑会变成具体观察。	approved
authored.b035.career.role_risk_balance.0014	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	选择转向时，可以给自己设一个复查节点，不必把第一步当成终点。	approved
authored.b035.career.role_risk_balance.0015	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	风险平衡不是追求零波动，而是让付出和收获有合理比例。	approved
authored.b035.career.role_risk_balance.0016	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	如果职责范围很宽，先确认优先级由谁制定，避免一开始就失去焦点。	approved
authored.b035.career.role_risk_balance.0017	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	技术岗位的风险有时藏在维护责任里，接手前看清历史成本很重要。	approved
authored.b035.career.role_risk_balance.0018	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	把不确定性列出等级，最影响日常工作的那几项值得优先了解。	approved
authored.b035.career.role_risk_balance.0019	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	职业选择里的保守并不消极，它是在给长期投入留余地。	approved
authored.b035.career.role_risk_balance.0020	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	当外部信息很少时，多关注可观察的工作样本，少给未知填颜色。	approved
authored.b035.career.role_risk_balance.0021	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	一段经历的风险也可能变成成长，只要能形成可迁移的判断和作品。	approved
authored.b035.career.role_risk_balance.0022	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	评估机会时，把收入、学习和健康的成本都纳入同一张表。	approved
authored.b035.career.role_risk_balance.0023	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	风险判断需要随信息更新，早期结论可以被新的事实修正。	approved
authored.b035.career.role_risk_balance.0024	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	能说清自己为何接受某项风险，决策就已经更成熟。	approved
authored.b035.career.role_risk_balance.0025	b035	Career	career	career.b035_role_risk_balance	risk_balance	career.b035_role_risk_balance	self_talk	any	none	gentle	1	168	192	1	1	neutral	好的职业选择不是没有风险，而是知道风险落在什么位置。	approved
authored.b035.career.resume_evidence_chain.0001	b035	Career	career	career.b035_resume_evidence_chain	evidence_chain	career.b035_resume_evidence_chain	self_talk	any	none	dry	1	192	216	1	1	neutral	简历项目的每个结论都该能追到一份证据，代码、数据或记录都可以。	approved
