variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b016.database.replication_lag.0001	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	主从延迟先按时间和位置分别看，单个数值很难说明卡在哪一段。	approved
authored.b016.database.replication_lag.0002	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	复制链路记录最近应用的日志位置，落后时才知道积压究竟从哪里开始。	approved
authored.b016.database.replication_lag.0003	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	读请求分流前确认可接受的新旧程度，副本不是每一刻都和主库同步呼吸。	approved
authored.b016.database.replication_lag.0004	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	延迟突增时先看写入峰值，复制线程慢有时只是前面来得太快。	approved
authored.b016.database.replication_lag.0005	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	副本重建的来源版本留档，恢复后数据差异才有清楚的时间边界。	approved
authored.b016.database.replication_lag.0006	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	复制过滤规则先做小样本核验，漏一张表比整个链路断开更难察觉。	approved
authored.b016.database.replication_lag.0007	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	切换读库后跟踪错误分布，连接成功不代表每类查询都走对了地方。	approved
authored.b016.database.replication_lag.0008	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	事务提交顺序和副本可见顺序分开理解，读取刚写入内容时尤其要小心。	approved
authored.b016.database.replication_lag.0009	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	网络抖动影响复制时记录重连次数，偶尔的间隙也会堆成明显时差。	approved
authored.b016.database.replication_lag.0010	b016	Database	technical	technical.database.replication_lag	replica_observation	technical.database.replication_lag	self_talk	any	none	dry	1	168	192	1	1	neutral	复制告警带上延迟持续时长，短暂尖峰和持续积压需要不同动作。	approved
