variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b045.daily_care.output_stopping_point.0001	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	给一段输出定个合适的停点，留给后面的力气会更完整。	approved
authored.b045.daily_care.output_stopping_point.0002	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	不把每次收尾拉到极限，完成感反而更稳。	approved
authored.b045.daily_care.output_stopping_point.0003	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	在还能看清重点时结束，比多磨几轮更有价值。	approved
authored.b045.daily_care.output_stopping_point.0004	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	一项工作做到足够好，便可以给它一个安静的句号。	approved
authored.b045.daily_care.output_stopping_point.0005	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	知道何时停手，也是一种成熟的整理能力。	approved
authored.b045.daily_care.output_stopping_point.0006	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	把最后一点优化留作备选，主线会更容易收住。	approved
authored.b045.daily_care.output_stopping_point.0007	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	先认可已经清楚的部分，剩下的可以另找时机。	approved
authored.b045.daily_care.output_stopping_point.0008	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	收尾不必演成冲刺，平稳落地也很有分量。	approved
authored.b045.daily_care.output_stopping_point.0009	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	在一个自然的节点保存成果，思路会少些耗损。	approved
authored.b045.daily_care.output_stopping_point.0010	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	不追逐最后一丝完美，反而能守住这段工作的本意。	approved
authored.b045.daily_care.output_stopping_point.0011	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	给已完成的部分留出位置，下一步才不会被它压住。	approved
authored.b045.daily_care.output_stopping_point.0012	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	把一段心力用到刚好，之后的安排会更从容。	approved
authored.b045.daily_care.output_stopping_point.0013	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	适时结束并非半途而废，是为后续腾出完整空间。	approved
authored.b045.daily_care.output_stopping_point.0014	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	让成果先站稳，再决定是否需要继续细修。	approved
authored.b045.daily_care.output_stopping_point.0015	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	一个清楚的结束标记，能把投入还给更宽的生活。	approved
authored.b045.daily_care.output_stopping_point.0016	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	完成后的停顿很重要，它让结果不必立刻被下一件事覆盖。	approved
authored.b045.daily_care.output_stopping_point.0017	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	有些部分只需到达可交付的程度，余下精力也值得保留。	approved
authored.b045.daily_care.output_stopping_point.0018	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	当主要目标已经实现，继续添加不一定会让它更好。	approved
authored.b045.daily_care.output_stopping_point.0019	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	收住一个阶段，不是关掉可能性，而是让可能性有了次序。	approved
authored.b045.daily_care.output_stopping_point.0020	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	在适合的位置离开工作，会比带着散乱感走开轻松。	approved
authored.b045.daily_care.output_stopping_point.0021	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	不急着补齐所有边角，先让核心部分完整出现。	approved
authored.b045.daily_care.output_stopping_point.0022	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	给收尾留一小段余白，最后的判断会更准确。	approved
authored.b045.daily_care.output_stopping_point.0023	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	暂停继续加工的冲动，也能保护已经做好的东西。	approved
authored.b045.daily_care.output_stopping_point.0024	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	工作有了明确终点，休息才更容易真正开始。	approved
authored.b045.daily_care.output_stopping_point.0025	b045	DailyCare	daily_care	daily_care.b045_output_stopping_point	output_stopping_point	daily_care.b045_output_stopping_point	ambient	any	none	calm	0	120	144	1	1.0	neutral	对一段成果说够了，是很温和也很坚定的选择。	approved
authored.b045.daily_care.unresolved_note_parking.0001	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	遇到还没想透的地方，写下线索后先让它停一停。	approved
authored.b045.daily_care.unresolved_note_parking.0002	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把未解点放进备忘，思路就不用一直替它守岗。	approved
authored.b045.daily_care.unresolved_note_parking.0003	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	暂时没有答案的事，先留下来路也已经足够。	approved
authored.b045.daily_care.unresolved_note_parking.0004	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	给卡住的念头取个名字，之后再回来会更容易接住。	approved
authored.b045.daily_care.unresolved_note_parking.0005	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把困惑的范围写小一点，它就不会占满整段思路。	approved
authored.b045.daily_care.unresolved_note_parking.0006	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	未解的问题不必随身携带，记录下来便能先松手。	approved
authored.b045.daily_care.unresolved_note_parking.0007	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	写下已经排除的方向，下一次探索就少些重复。	approved
authored.b045.daily_care.unresolved_note_parking.0008	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	将模糊处留成一句短注，暂放也可以很清楚。	approved
authored.b045.daily_care.unresolved_note_parking.0009	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	给需要再查的内容标一盏小灯，余下部分便能继续走。	approved
authored.b045.daily_care.unresolved_note_parking.0010	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把没理顺的关系画成几条线，脑中会少一点缠绕。	approved
authored.b045.daily_care.unresolved_note_parking.0011	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	尚未处理的分支可以单独停放，不必挤进主任务。	approved
authored.b045.daily_care.unresolved_note_parking.0012	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	将不确定处写成待验证项，比反复猜想更省心。	approved
authored.b045.daily_care.unresolved_note_parking.0013	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	不急着替每个空白找结论，先替它保存上下文即可。	approved
authored.b045.daily_care.unresolved_note_parking.0014	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	给悬着的想法一个存放点，心里会少一点回声。	approved
authored.b045.daily_care.unresolved_note_parking.0015	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把复杂处拆成已知和待查两栏，后续会更有方向。	approved
authored.b045.daily_care.unresolved_note_parking.0016	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	先记住需要回来的位置，离开片刻不会丢掉线索。	approved
authored.b045.daily_care.unresolved_note_parking.0017	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把暂缓判断的原因写出来，往后更容易理解那次选择。	approved
authored.b045.daily_care.unresolved_note_parking.0018	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	留下一句缺少什么信息，查找时就不必从零开始。	approved
authored.b045.daily_care.unresolved_note_parking.0019	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把未完成的推演折成小页，它就不会在心里反复展开。	approved
authored.b045.daily_care.unresolved_note_parking.0020	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	让难题暂住在笔记里，注意力便能回到可做的部分。	approved
authored.b045.daily_care.unresolved_note_parking.0021	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	保留一个小小的来访标记，未解之处不会轻易走失。	approved
authored.b045.daily_care.unresolved_note_parking.0022	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	暂时绕不开的点，也能先从主线里轻轻移开。	approved
authored.b045.daily_care.unresolved_note_parking.0023	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	写下第一反应而不急着判断，它能成为以后很好的线索。	approved
authored.b045.daily_care.unresolved_note_parking.0024	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	未解并不等于失败，有些答案需要在别的时间靠近。	approved
authored.b045.daily_care.unresolved_note_parking.0025	b045	DailyCare	daily_care	daily_care.b045_unresolved_note_parking	unresolved_note_parking	daily_care.b045_unresolved_note_parking	ambient	any	none	calm	0	120	144	1	1.0	neutral	把需要沉一沉的思路放好，空出来的地方会更明亮。	approved
