variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b053.emotional_reflection.setback_scale_check.0001	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一次卡住的任务只是工作日的一段，不必替整条路径定性。	approved
authored.b053.emotional_reflection.setback_scale_check.0002	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把挫折放回具体文件、具体步骤和具体条件，重量会更接近真实。	approved
authored.b053.emotional_reflection.setback_scale_check.0003	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一条失败记录不会覆盖此前已经完成的理解。	approved
authored.b053.emotional_reflection.setback_scale_check.0004	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	当结果不理想时，先看它影响了哪一小块，而不是想象全部坍塌。	approved
authored.b053.emotional_reflection.setback_scale_check.0005	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	受挫后的第一反应可以慢一点，事实不会因为暂停而消失。	approved
authored.b053.emotional_reflection.setback_scale_check.0006	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	将问题切回可观察范围，心里那种铺天盖地的感觉会缩小。	approved
authored.b053.emotional_reflection.setback_scale_check.0007	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一个未通过的检查只说明此处还需处理，并不总结整天。	approved
authored.b053.emotional_reflection.setback_scale_check.0008	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把这次没有成留在这次，能保护后续行动的空间。	approved
authored.b053.emotional_reflection.setback_scale_check.0009	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	事情出偏差时，先确认已经保住了什么。	approved
authored.b053.emotional_reflection.setback_scale_check.0010	b053	EmotionalSupport	emotional_reflection	emotional_reflection.b053.setback_scale_check	setback_scale_check	emotional_reflection.b053.setback_scale_check	self_talk	any	none	calm	0	120	144	1	1.0	neutral	偶发的失误不需要被扩展成关于能力的总报告。	approved
