variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b047.emotional_reflection.build_failure_reframe.0001	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一次构建失败，只说明这条路径暂时不通，不给能力盖章。	approved
authored.b047.emotional_reflection.build_failure_reframe.0002	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	红色日志很多时，先把它当线索集合，不必当成否定书。	approved
authored.b047.emotional_reflection.build_failure_reframe.0003	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	回滚一次改动，是在保护尝试，不是在撤回勇气。	approved
authored.b047.emotional_reflection.build_failure_reframe.0004	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	报错占满窗口时，问题仍然只是一组可以拆开的条件。	approved
authored.b047.emotional_reflection.build_failure_reframe.0005	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	测试没有通过，说明边界被照亮了，不等于努力白费。	approved
authored.b047.emotional_reflection.build_failure_reframe.0006	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	失败的提交会留下信息，下一次落笔就多一份依据。	approved
authored.b047.emotional_reflection.build_failure_reframe.0007	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	卡在依赖关系里，不代表思路全部失效。	approved
authored.b047.emotional_reflection.build_failure_reframe.0008	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	编译器的挑剔只针对规则，不评价人的价值。	approved
authored.b047.emotional_reflection.build_failure_reframe.0009	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一次误判可以成为注释，之后翻到时便知道如何绕开。	approved
authored.b047.emotional_reflection.build_failure_reframe.0010	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把异常缩小到最小复现，挫败感也会跟着缩小一点。	approved
authored.b047.emotional_reflection.build_failure_reframe.0011	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	没有一次通过很普通，复杂系统本来就需要来回试。	approved
authored.b047.emotional_reflection.build_failure_reframe.0012	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	日志里的第一条关键线索，比整片红色更值得看见。	approved
authored.b047.emotional_reflection.build_failure_reframe.0013	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	重跑之前先改一个变量，混乱会慢慢变成实验。	approved
authored.b047.emotional_reflection.build_failure_reframe.0014	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	失效的方案也有用途，它替后面的选择排除了岔路。	approved
authored.b047.emotional_reflection.build_failure_reframe.0015	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	错误不是人格结论，只是系统给出的一个返回值。	approved
authored.b047.emotional_reflection.build_failure_reframe.0016	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把失败分成原因和感受，事情就不必压成同一团。	approved
authored.b047.emotional_reflection.build_failure_reframe.0017	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	停在报错页不丢脸，确认发生了什么已经是第一步。	approved
authored.b047.emotional_reflection.build_failure_reframe.0018	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	今天修不完的缺陷，可以留在记录里，不必留在自责里。	approved
authored.b047.emotional_reflection.build_failure_reframe.0019	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一次重构走偏，不会抹掉此前积累的判断。	approved
authored.b047.emotional_reflection.build_failure_reframe.0020	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	把失败写成可复现步骤，经验便开始有了形状。	approved
authored.b047.emotional_reflection.build_failure_reframe.0021	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	系统的复杂不该被误读成个人的笨拙。	approved
authored.b047.emotional_reflection.build_failure_reframe.0022	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	先让项目回到可运行状态，再决定更好的方案。	approved
authored.b047.emotional_reflection.build_failure_reframe.0023	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	缺陷被发现，说明检查机制起了作用。	approved
authored.b047.emotional_reflection.build_failure_reframe.0024	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	反复尝试不是原地打转，前提是每次都留下一个新信息。	approved
authored.b047.emotional_reflection.build_failure_reframe.0025	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.build_failure_reframe	build_failure_reframe	emotional_reflection.b047.build_failure_reframe	self_talk	any	none	calm	0	120	144	1	1.0	neutral	一段不通的代码，仍然能指向下一段更清楚的路。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0001	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	别人展示的是一段剪好的片段，自己的过程不必拿去对照。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0002	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	进度条的快慢不等于学习的深浅。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0003	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	他人的高光可以提供方向，不必变成压住呼吸的尺子。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0004	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	比较带来的刺感，是提醒在乎，不是能力的判决。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0005	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	每个人的起点和资源不同，速度本来就不该统一。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0006	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	看到别人发布成果时，可以把羡慕换成可学习的线索。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0007	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	别人的路线图再漂亮，也不需要替自己的路签字。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0008	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	成长不是排行榜，很多重要变化没有公开记录。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0009	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	慢一点完成的理解，往往比仓促复制更能留下来。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0010	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	别人的选择有他们的上下文，自己的节奏也有理由。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0011	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	在同一张成绩单上比较全部人生，本来就不公平。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0012	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	有些人先遇到机会，有些人先打地基，阶段不同而已。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0013	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	羡慕不用藏起来，它可以变成学习清单里的一个方向。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0014	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	别把别人的终点截图，当成自己今天的起跑线。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0015	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	外界的声音很大时，回到手里的下一步会更可靠。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0016	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	真正可带走的东西，是今天比昨天多懂的一点。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0017	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	别人的快不需要被否认，自己的慢也不需要被羞耻。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0018	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	成果发布得频繁，不代表背后的停顿不存在。	approved
authored.b047.emotional_reflection.comparison_pressure_release.0019	b047	EmotionalSupport	emotional_reflection	emotional_reflection.b047.comparison_pressure_release	comparison_pressure_release	emotional_reflection.b047.comparison_pressure_release	self_talk	any	none	gentle	0	120	144	1	1.0	neutral	给自己留一把合适的尺子，别总借别人的来量。	approved
