variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b100.system_ambient.worktree_path_tabs.0001	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	工作树路径沿着标签栏排开，每个分支都有自己的房间。	approved
authored.b100.system_ambient.worktree_path_tabs.0002	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	目录名缩成短标签，几套改动没有挤进同一张桌面。	approved
authored.b100.system_ambient.worktree_path_tabs.0003	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	当前路径稍微亮一点，其他工作树仍安静待命。	approved
authored.b100.system_ambient.worktree_path_tabs.0004	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	分支名与文件夹名并排写着，语境没有混在一起。	approved
authored.b100.system_ambient.worktree_path_tabs.0005	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	几枚页签各占一格，平行任务也能保持边界。	approved
authored.b100.system_ambient.worktree_path_tabs.0006	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	路径面包屑贴着顶边，当前仓库位置一眼可追。	approved
authored.b100.system_ambient.worktree_path_tabs.0007	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	工作树图标保持同一尺寸，标签栏看起来很稳。	approved
authored.b100.system_ambient.worktree_path_tabs.0008	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	长路径只露出末端目录，真正有用的部分没有被截掉。	approved
authored.b100.system_ambient.worktree_path_tabs.0009	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	一条细线托住活动页签，切换位置不会漂移。	approved
authored.b100.system_ambient.worktree_path_tabs.0010	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	不同工作树使用相近底色，内容比装饰更重要。	approved
authored.b100.system_ambient.worktree_path_tabs.0011	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	目录层级被斜杠分开，路径像安静延伸的小路。	approved
authored.b100.system_ambient.worktree_path_tabs.0012	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	一枚固定标记贴着常用页签，入口被轻轻留住。	approved
authored.b100.system_ambient.worktree_path_tabs.0013	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	几条分支各在独立目录里，改动不必互相踩脚。	approved
authored.b100.system_ambient.worktree_path_tabs.0014	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	路径标签没有铺满标题栏，右侧仍留着从容空白。	approved
authored.b100.system_ambient.worktree_path_tabs.0015	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	当前工作树的短名贴在状态区，环境边界一直可见。	approved
authored.b100.system_ambient.worktree_path_tabs.0016	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	页签之间留着窄缝，几个上下文不会粘成一团。	approved
authored.b100.system_ambient.worktree_path_tabs.0017	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	路径末端使用稍重字色，定位不用从根目录读起。	approved
authored.b100.system_ambient.worktree_path_tabs.0018	b100	SystemAmbient	system_ambient	system_ambient.b100.worktree_path_tabs	worktree_path_tabs	system_ambient.b100.worktree_path_tabs	system_observe	any	none	calm	0	120	144	1	1.0	neutral	一个工作树收起以后，其他目录仍然保持原位。	approved
